Energy,CO,NO2,PM10,PM25,SO2,O3,Temperatura (C),Prędkość wiatru (km/h),Zachmurzenie (%),Ciśnienie (hPa),Opady (mm),Śnieg (cm)
0.78999999999,0.34,31.55,20.2,22.5,1.7,27.7,1.6,19.1,13.0,1000.5,0.0,0.0
1.47,0.31,26.45,17.95,15.7,1.6,29.5,2.2,21.6,100.0,1000.7,0.0,0.0
1.31,0.3,23.25,16.45,12.4,2.3,34.2,2.6,20.5,92.0,1001.2,0.0,0.0
2.16,0.31,27.3,15.65,11.1,13.4,30.7,2.8,21.2,100.0,1000.8,0.0,0.0
3.86,0.28,23.8,13.45,10.1,4.0,41.6,2.8,26.3,100.0,1001.1,0.0,0.0
2.1,0.25,19.0,11.5,8.4,1.0,49.9,2.5,21.2,98.0,1001.5,0.0,0.0
0.85,0.26,19.05,11.75,8.2,0.7,55.0,2.4,18.7,99.0,1002.5,0.0,0.0
0.14,0.3,23.55,14.45,10.3,5.0,42.9,1.9,12.2,100.0,1002.4,0.0,0.0
0.0,0.35,34.7,15.45,12.2,5.3,34.9,1.3,11.2,0.0,1001.6,0.0,0.0
0.0,0.37,39.0,20.2,16.6,5.5,21.6,0.5,10.1,2.0,1002.6,0.0,0.0
0.0,0.52,43.6,25.8,25.5,2.5,20.5,0.0,11.2,0.0,1002.0,0.0,0.0
0.0,0.52,41.35,35.2,26.6,2.3,11.1,-0.1,11.9,0.0,1002.3,0.0,0.0
0.0,0.57,36.0,37.15,33.2,2.6,13.7,-0.1,9.7,3.0,1002.4,0.0,0.0
0.0,0.56,29.3,33.05,31.5,2.8,23.6,-0.1,13.0,100.0,1001.8,0.0,0.0
0.0,0.35,16.0,16.1,16.8,1.1,39.5,0.4,16.9,95.0,1001.1,0.0,0.0
0.0,0.3,12.5,14.8,15.0,1.1,41.4,0.9,22.7,79.0,1000.5,0.0,0.0
0.0,0.23,9.8,11.9,10.1,1.0,46.2,1.3,23.8,100.0,999.7,0.0,0.0
0.0,0.17,6.3,12.0,7.8,1.2,55.1,1.5,24.8,100.0,998.7,0.0,0.0
0.0,0.15,4.4,11.9,7.8,0.5,58.0,1.6,25.2,100.0,998.3,0.1,0.07
0.0,0.15,4.7,16.0,13.5,0.7,56.2,1.9,17.6,100.0,997.4,0.0,0.0
0.0,0.16,5.45,13.95,12.8,2.1,54.8,1.4,15.1,100.0,997.5,0.3,0.21
0.0,0.16,6.8,11.55,10.5,2.7,60.2,1.2,13.3,100.0,996.3,0.1,0.07
0.0,0.18,10.5,10.3,8.9,1.9,60.0,1.2,7.9,100.0,997.1,0.2,0.14
0.15,0.22,18.1,10.9,8.2,1.4,52.8,1.0,6.1,100.0,997.9,0.2,0.14
0.86,0.27,35.3,10.85,8.1,1.0,36.4,1.0,6.1,100.0,997.5,0.3,0.14
1.28000000001,0.25,26.35,15.8,11.2,0.8,41.9,1.1,4.0,100.0,999.2,0.2,0.14
1.84999999999,0.24,20.45,13.6,11.5,0.6,48.5,1.0,5.0,100.0,998.8,0.2,0.14
1.75,0.33,28.1,14.25,10.9,0.8,43.5,1.4,4.0,100.0,998.3,0.1,0.07
0.82,0.3,22.5,13.65,12.2,0.9,44.0,1.7,11.9,100.0,999.0,0.1,0.0
0.59,10.8,20.6,14.7,10.6,7.4,37.1,1.7,13.7,100.0,999.3,0.1,0.0
0.18,5.62,27.450000000000003,20.4,18.6,1.0,39.7,1.6,12.6,100.0,1000.3,0.0,0.0
0.0,0.44,27.4,21.9,21.2,1.2,31.2,1.1,14.4,100.0,1000.8,0.0,0.0
0.0,0.62,39.6,21.75,24.7,1.7,27.2,0.9,13.3,100.0,1002.6,0.0,0.0
0.0,0.49,30.0,21.55,22.7,1.2,38.3,0.7,13.7,100.0,1003.2,0.0,0.0
0.0,0.44,25.9,20.0,20.5,1.1,42.8,0.4,9.7,100.0,1003.6,0.0,0.0
0.0,0.44,27.4,19.4,20.5,1.4,42.3,0.2,10.1,100.0,1004.3,0.0,0.0
0.0,0.48,28.65,24.4,26.6,1.6,38.5,-0.1,11.5,100.0,1005.2,0.0,0.0
0.0,0.54,26.6,34.4,37.4,2.0,34.8,-0.4,13.0,100.0,1006.1,0.0,0.0
0.0,0.53,25.05,38.25,38.5,1.6,35.7,-0.4,13.0,100.0,1007.0,0.0,0.0
0.0,0.46,20.85,39.55,36.5,1.9,35.7,-0.4,13.0,100.0,1007.3,0.0,0.0
0.0,0.46,21.85,40.85,39.0,2.2,29.8,-0.4,11.5,100.0,1008.1,0.0,0.0
0.0,0.37,19.450000000000003,32.85,33.3,2.4,31.0,-0.3,13.0,100.0,1009.2,0.0,0.0
0.0,0.28,16.65,29.0,27.8,1.9,34.8,0.0,15.8,97.0,1010.1,0.0,0.0
0.0,0.3,18.8,29.1,30.3,2.5,34.1,-0.2,14.0,0.0,1010.8,0.0,0.0
0.0,0.3,20.15,30.65,30.8,3.2,32.7,-0.7,12.6,98.0,1011.8,0.0,0.0
0.0,0.26,17.15,25.6,24.8,2.0,37.7,-0.2,11.9,100.0,1012.5,0.0,0.0
0.0,0.27,17.85,24.5,24.6,1.7,37.3,0.4,16.9,100.0,1013.5,0.0,0.0
0.01,0.26,17.15,21.35,21.9,2.0,37.9,0.5,16.6,91.0,1014.7,0.0,0.0
0.52,0.31,18.6,20.5,20.1,1.9,39.5,0.7,16.9,0.0,1015.0,0.0,0.0
1.51,0.35,21.65,20.25,18.7,1.9,41.9,1.2,19.4,100.0,1017.0,0.0,0.0
1.06,0.31,18.75,17.4,15.8,2.0,45.3,1.4,22.3,100.0,1018.0,0.0,0.0
0.86,0.32,18.6,17.05,18.0,2.5,41.9,1.5,22.0,100.0,1018.8,0.0,0.0
3.66,0.31,17.8,19.55,20.5,1.8,42.0,1.4,23.0,100.0,1020.1,0.1,0.0
1.99,0.31,17.2,16.6,14.9,1.1,50.4,1.7,24.1,100.0,1021.1,0.0,0.0
1.14,0.28,16.75,18.85,14.3,1.5,55.7,1.5,18.4,100.0,1021.9,0.0,0.0
0.04,0.31,15.05,18.35,13.6,1.0,60.0,0.9,15.5,2.0,1023.6,0.0,0.0
0.0,0.33,21.3,20.55,14.8,2.2,52.1,0.7,17.6,100.0,1025.5,0.0,0.0
0.0,0.3,19.05,17.55,13.5,2.0,53.1,1.4,16.9,100.0,1025.4,0.0,0.0
0.0,0.36,23.1,18.35,14.1,2.2,51.7,1.3,12.2,97.0,1025.6,0.0,0.0
0.0,0.4,28.5,15.4,15.1,2.2,47.0,0.9,13.3,4.0,1026.7,0.0,0.0
0.0,0.33,16.200000000000003,21.200000000000003,14.4,2.5,59.0,0.0,11.9,0.0,1027.3,0.0,0.0
0.0,0.3,12.2,18.9,11.9,1.6,60.8,-0.4,14.4,0.0,1027.7,0.0,0.0
0.0,0.29,12.35,16.55,11.8,6.2,56.6,-0.5,15.1,0.0,1027.8,0.0,0.0
0.0,0.3,10.5,16.35,13.3,5.4,54.1,-0.6,11.9,3.0,1028.1,0.0,0.0
0.0,0.33,11.65,15.6,15.8,2.8,52.5,-0.7,13.7,2.0,1028.8,0.0,0.0
0.0,0.34,13.3,17.25,15.3,3.5,51.6,-1.1,13.7,31.0,1029.1,0.0,0.0
0.0,0.33,14.1,13.8,14.4,1.8,51.7,-1.1,12.2,6.0,1028.3,0.0,0.0
0.0,0.3,10.4,16.05,11.6,1.6,50.4,-1.3,12.2,9.0,1027.6,0.0,0.0
0.0,0.32,6.55,14.1,14.3,1.3,47.9,-1.3,16.2,92.0,1027.3,0.0,0.0
0.0,0.33,5.95,19.8,21.2,0.6,45.1,-0.7,19.4,100.0,1026.7,0.0,0.0
0.01,0.32,5.25,17.950000000000003,18.8,0.5,47.1,0.2,24.1,100.0,1026.3,0.0,0.0
0.32,0.31,4.9,15.7,14.8,0.6,49.7,0.6,31.3,100.0,1026.2,0.0,0.0
0.95,0.27,4.15,12.85,11.4,0.6,55.8,0.7,33.5,100.0,1026.3,0.0,0.0
0.93,0.24,5.1,12.15,10.0,1.3,58.1,0.9,35.3,100.0,1026.7,0.0,0.0
0.91,0.26,5.0,15.1,12.8,1.0,58.6,0.4,28.1,100.0,1026.6,0.4,0.21
1.96,0.26,5.5,25.5,15.6,0.5,60.1,0.1,27.0,100.0,1025.9,0.8,0.28
0.88,0.24,6.15,27.05,14.7,0.7,59.9,0.2,24.5,100.0,1025.3,1.3,0.14
1.07,0.27,7.0,18.75,16.8,0.8,56.9,0.5,25.9,100.0,1025.2,0.7,0.0
0.26,0.3,8.45,15.35,14.3,1.1,52.6,0.7,24.8,100.0,1025.5,0.2,0.0
0.0,0.31,10.3,16.9,16.8,1.6,51.2,1.0,25.6,100.0,1025.5,0.1,0.0
0.0,0.33,9.35,19.1,19.2,1.3,48.9,1.3,25.6,100.0,1026.3,0.0,0.0
0.0,0.33,10.8,20.2,20.0,1.6,49.4,1.3,25.2,100.0,1025.9,0.0,0.0
0.0,0.34,11.55,17.55,20.5,1.9,48.3,1.5,22.0,100.0,1025.7,0.0,0.0
0.0,0.33,10.3,17.75,19.8,2.0,49.9,1.6,23.0,100.0,1026.2,0.0,0.0
0.0,0.32,9.5,19.25,18.3,1.8,51.7,1.8,22.7,100.0,1026.3,0.0,0.0
0.0,0.31,7.65,19.65,18.3,1.5,54.1,2.1,21.2,100.0,1026.6,0.0,0.0
0.0,0.3,6.9,17.25,16.9,1.4,55.6,2.3,22.3,100.0,1026.4,0.0,0.0
0.0,0.29,6.8,14.8,16.0,1.2,55.7,2.4,23.0,100.0,1026.3,0.0,0.0
0.0,0.26,5.45,15.15,14.4,1.1,57.1,2.5,22.3,100.0,1026.0,0.0,0.0
0.0,0.22,4.35,15.0,14.4,0.9,57.5,2.6,22.0,100.0,1026.6,0.0,0.0
0.0,0.22,4.199999999999999,18.0,14.9,0.7,56.9,2.6,21.6,81.0,1026.0,0.0,0.0
0.0,0.22,3.9,11.15,14.8,1.1,56.7,2.8,22.3,16.0,1026.0,0.0,0.0
0.0,0.22,3.7,12.95,14.4,0.8,55.8,2.7,22.0,39.0,1026.2,0.0,0.0
0.0,0.21,4.4,14.6,14.1,1.0,55.3,2.7,20.2,69.0,1025.8,0.0,0.0
0.0,0.22,7.4,15.0,13.7,0.9,51.0,2.9,18.7,100.0,1025.7,0.0,0.0
1.01000000001,0.23,13.7,14.8,13.3,0.8,42.3,3.2,22.7,100.0,1026.0,0.0,0.0
4.08999999999,0.23,21.1,16.75,12.8,1.1,34.9,4.0,21.6,84.0,1025.2,0.0,0.0
7.22,0.23,15.0,15.15,12.2,1.5,45.5,5.3,24.5,25.0,1025.3,0.0,0.0
9.09,0.24,11.25,16.3,12.1,1.5,54.3,6.3,23.4,54.0,1024.9,0.0,0.0
8.39,0.25,12.2,16.35,11.5,2.2,58.0,7.1,19.4,9.0,1024.1,0.0,0.0
4.74,0.25,11.3,14.2,11.1,2.3,60.3,7.8,16.2,1.0,1023.6,0.0,0.0
1.57,0.25,10.95,14.25,10.4,2.2,62.4,7.8,16.2,2.0,1023.4,0.0,0.0
0.76000000001,0.25,10.65,13.2,10.0,2.2,65.2,7.0,13.7,0.0,1022.6,0.0,0.0
0.04999999999,0.26,13.1,15.65,10.0,1.6,62.3,6.0,13.7,80.0,1022.6,0.0,0.0
0.0,0.29,17.299999999999997,16.799999999999997,10.4,1.7,58.1,5.3,14.0,93.0,1022.3,0.0,0.0
0.0,0.3,15.75,15.7,11.9,1.3,55.6,4.6,18.0,99.0,1021.8,0.0,0.0
0.0,0.28,14.35,14.6,11.7,1.5,61.2,4.6,22.3,99.0,1021.3,0.0,0.0
0.0,0.29,12.55,13.05,11.9,1.6,62.2,4.8,25.9,99.0,1021.0,0.0,0.0
0.0,0.29,12.6,13.1,11.7,1.9,62.4,4.9,29.2,98.0,1020.7,0.0,0.0
0.0,0.26,7.8,12.65,10.3,1.4,67.6,4.9,32.0,97.0,1020.3,0.0,0.0
0.0,0.23,5.7,12.1,9.5,1.5,69.0,5.0,24.8,77.0,1020.2,0.0,0.0
0.0,0.22,5.199999999999999,9.55,8.6,1.2,69.4,4.7,15.8,67.0,1020.0,0.0,0.0
0.0,0.22,5.3,9.0,8.8,1.6,70.8,4.3,8.6,43.0,1019.6,0.0,0.0
0.0,0.22,4.1,10.35,8.7,2.0,70.9,3.7,7.9,13.0,1019.5,0.0,0.0
0.0,0.2,3.4000000000000004,10.1,8.9,3.0,69.4,3.3,11.5,87.0,1019.0,0.0,0.0
0.0,0.21,3.9,9.85,9.6,4.3,67.2,3.6,12.6,88.0,1018.3,0.0,0.0
0.0,0.21,4.6,10.3,10.7,5.7,64.7,3.3,10.4,95.0,1018.6,0.0,0.0
0.0,0.22,5.800000000000001,12.85,11.1,5.0,62.0,3.1,10.1,42.0,1018.7,0.0,0.0
0.0,0.27,9.1,13.8,10.5,3.7,56.4,3.0,9.4,71.0,1018.2,0.0,0.0
0.66,0.32,16.4,14.95,13.7,3.4,48.6,3.5,15.5,89.0,1019.1,0.0,0.0
4.75,0.31,28.15,16.2,12.2,3.8,35.7,4.5,19.4,90.0,1018.5,0.0,0.0
8.94,0.3,19.95,13.7,12.5,3.9,45.3,6.0,21.6,0.0,1018.2,0.0,0.0
10.83,0.31,14.85,14.2,12.7,3.5,53.4,7.1,21.6,0.0,1018.1,0.0,0.0
10.47,0.3,15.7,25.200000000000003,12.7,3.0,58.6,7.7,16.9,0.0,1017.7,0.0,0.0
4.99,0.3,14.05,15.7,12.8,2.6,61.3,8.8,14.0,0.0,1016.5,0.0,0.0
1.23,0.32,14.25,16.45,12.3,2.2,62.3,9.4,13.0,0.0,1017.0,0.0,0.0
0.79,0.31,16.0,14.5,12.2,2.2,61.6,8.5,13.0,0.0,1017.3,0.0,0.0
0.1,0.36,22.25,19.6,13.6,1.8,57.0,7.0,11.9,0.0,1018.0,0.0,0.0
0.0,0.47,40.7,27.05,17.1,1.9,34.6,6.5,15.1,100.0,1018.6,0.0,0.0
0.0,0.54,49.7,32.849999999999994,22.4,3.0,24.8,6.3,11.5,100.0,1018.9,0.0,0.0
0.0,0.52,34.55,31.700000000000003,26.7,4.2,37.7,6.6,14.0,100.0,1019.2,0.1,0.0
0.0,0.6,30.6,39.45,39.6,3.8,38.7,6.5,18.0,100.0,1019.5,0.6,0.0
0.0,0.52,28.85,39.65,35.7,5.0,29.0,6.3,15.5,100.0,1020.3,0.2,0.0
0.0,0.46,22.75,28.65,28.2,2.8,25.0,6.4,16.2,100.0,1021.1,0.0,0.0
0.0,0.43,18.9,20.35,20.2,1.6,23.8,6.3,15.5,100.0,1021.6,0.0,0.0
0.0,0.41,13.6,14.55,16.0,1.2,32.1,6.2,15.5,100.0,1022.1,0.0,0.0
0.0,0.3,13.8,15.4,17.4,0.8,35.0,6.3,14.8,100.0,1022.7,0.0,0.0
0.0,0.25,10.6,18.15,19.3,0.8,35.6,6.3,11.5,100.0,1023.2,0.0,0.0
0.0,0.23,10.35,20.8,19.3,0.8,36.4,6.2,11.2,100.0,1023.8,0.0,0.0
0.0,0.23,9.2,19.65,19.9,0.6,36.0,6.2,11.2,100.0,1023.9,0.0,0.0
0.0,0.22,9.25,21.45,19.5,0.5,38.2,6.0,13.3,100.0,1024.1,0.0,0.0
0.0,0.26,11.3,21.45,21.8,0.5,30.7,6.0,13.0,100.0,1024.3,0.0,0.0
0.0,0.31,19.05,28.05,28.2,0.7,25.6,5.4,13.7,100.0,1025.0,0.0,0.0
0.06,0.4,24.3,26.8,26.1,1.0,28.2,4.7,12.2,100.0,1026.1,0.0,0.0
1.06,0.44,34.2,25.95,26.8,1.7,19.8,4.6,11.2,100.0,1026.2,0.0,0.0
2.54,0.36,36.5,29.55,24.3,4.1,21.6,5.1,9.0,100.0,1025.9,0.0,0.0
5.34,0.36,30.3,32.25,23.6,7.7,29.0,5.9,10.1,100.0,1026.3,0.0,0.0
5.4,0.35,23.75,20.95,19.3,4.2,44.7,6.4,8.6,100.0,1025.7,0.0,0.0
2.25,0.28,16.6,17.6,17.1,5.2,50.9,7.5,9.0,85.0,1025.2,0.0,0.0
1.88,0.28,21.8,18.6,17.225,6.3,53.9,8.4,6.5,91.0,1025.4,0.0,0.0
0.93,0.3,20.5,13.6,17.35,4.3,59.2,8.2,6.1,97.0,1025.3,0.0,0.0
0.05,0.41,34.15,23.6,17.475,5.6,48.4,7.1,7.2,85.0,1025.6,0.0,0.0
0.0,0.5,48.95,28.6,17.6,2.1,24.2,6.0,7.6,14.0,1026.0,0.0,0.0
0.0,0.58,58.05,33.9,29.3,3.0,11.7,4.7,10.1,0.0,1025.7,0.0,0.0
0.0,0.54,43.5,37.1,37.4,3.1,17.8,3.9,9.4,0.0,1025.6,0.0,0.0
0.0,0.57,38.85,43.95,45.5,2.5,11.6,3.4,9.4,0.0,1025.7,0.0,0.0
0.0,0.78,45.2,64.8,58.3,2.7,4.7,3.0,9.7,17.0,1025.5,0.0,0.0
0.0,0.91,40.35,62.4,67.4,1.5,6.0,2.8,10.1,0.0,1025.5,0.0,0.0
0.0,0.78,34.5,67.5,63.8,1.5,3.1,2.6,11.9,15.0,1025.0,0.0,0.0
0.0,0.62,23.35,51.650000000000006,51.7,0.9,10.4,2.6,13.3,2.0,1024.4,0.0,0.0
0.0,0.43,12.3,31.9,35.3,0.8,27.9,3.0,11.9,2.0,1023.9,0.0,0.0
0.0,0.34,6.75,27.95,30.3,1.0,39.0,3.3,14.0,39.0,1023.5,0.0,0.0
0.0,0.33,6.3,29.5,29.4,1.5,40.9,3.3,16.6,0.0,1022.8,0.0,0.0
0.0,0.3,5.95,25.95,28.2,2.0,42.7,3.6,16.6,10.0,1021.1,0.0,0.0
0.0,0.27,5.0,21.75,24.6,1.1,47.9,4.1,19.8,0.0,1020.9,0.0,0.0
0.0,0.26,5.0,18.8,20.0,0.7,51.1,4.2,22.3,44.0,1020.0,0.0,0.0
0.0,0.26,7.1000000000000005,15.0,17.9,0.7,52.1,4.6,24.8,100.0,1019.1,0.0,0.0
0.21,0.27,8.7,18.65,18.4,0.7,50.8,5.2,24.1,100.0,1019.2,0.0,0.0
0.9,0.29,15.2,19.55,18.2,0.8,43.6,5.7,25.6,100.0,1018.1,0.0,0.0
0.62,0.33,13.85,16.2,18.2,0.4,46.1,6.3,27.4,100.0,1017.2,0.0,0.0
0.48,0.31,11.7,18.9,18.1,0.9,51.1,5.6,24.8,100.0,1016.7,1.6,0.0
0.52,0.32,13.7,21.4,19.4,0.8,46.4,5.4,25.9,100.0,1016.7,2.4,0.0
0.43,0.32,15.75,18.6,20.1,0.6,41.5,5.4,22.7,100.0,1016.5,2.2,0.0
0.3,0.35,15.1,20.8,21.2,1.0,42.3,5.1,25.6,100.0,1017.1,0.4,0.0
0.3,0.36,15.75,18.95,19.3,0.7,39.8,4.8,22.0,100.0,1016.8,0.4,0.0
0.02,0.36,19.200000000000003,20.0,20.2,0.7,34.2,4.9,21.2,100.0,1017.3,0.3,0.0
0.0,0.42,20.7,22.75,22.9,0.6,36.3,4.8,19.8,100.0,1017.4,0.3,0.0
0.0,0.43,15.7,15.8,23.9,0.8,34.2,4.6,19.8,100.0,1017.4,0.1,0.0
0.0,0.44,19.05,20.75,24.9,0.9,29.2,4.6,15.5,57.0,1016.5,0.0,0.0
0.0,0.52,24.6,21.7,26.7,1.7,27.1,4.2,15.8,54.0,1017.1,0.0,0.0
0.0,0.49,28.7,28.8,28.6,1.6,17.0,3.6,15.1,6.0,1017.6,0.0,0.0
0.0,0.53,23.65,28.0,31.7,1.4,17.0,3.1,15.8,97.0,1017.8,0.0,0.0
0.0,0.49,19.95,27.05,28.1,1.2,24.3,3.6,13.3,97.0,1017.8,0.0,0.0
0.0,0.46,19.55,22.65,27.4,1.1,28.6,3.0,11.5,9.0,1017.8,0.0,0.0
0.0,0.41,15.2,23.55,23.5,0.9,28.5,2.8,9.0,94.0,1018.0,0.0,0.0
0.0,0.41,13.25,22.5,24.8,0.8,29.7,3.2,11.9,100.0,1019.2,0.0,0.0
0.0,0.39,10.35,19.2,22.1,1.0,29.8,2.8,11.2,99.0,1019.0,0.0,0.0
0.0,0.37,9.2,16.299999999999997,18.7,0.7,30.5,3.2,10.8,92.0,1019.2,0.0,0.0
0.0,0.31,8.45,13.35,15.8,0.7,32.6,3.3,9.4,100.0,1019.3,0.0,0.0
0.0,0.32,9.55,16.75,16.8,0.4,29.8,3.8,8.6,100.0,1020.2,0.1,0.0
0.0,0.34,15.3,15.75,17.3,0.6,26.3,4.3,7.9,100.0,1020.9,0.1,0.0
0.08,0.35,25.0,16.25,14.6,2.6,18.7,4.5,7.9,100.0,1021.7,0.1,0.0
0.72,0.38,33.65,11.85,10.7,1.7,14.3,4.5,6.5,100.0,1022.7,0.1,0.0
1.95,0.33,28.7,10.3,9.7,2.0,16.0,4.9,5.8,46.0,1023.3,0.0,0.0
0.91,0.33,24.95,11.25,13.1,0.7,22.2,5.4,7.6,100.0,1024.1,0.0,0.0
1.28,0.38,27.0,13.2,13.5,7.1,18.3,5.3,6.5,97.0,1023.9,0.0,0.0
2.67,0.36,29.2,15.0,14.8,4.4,16.0,5.6,3.6,100.0,1024.8,0.0,0.0
0.28,0.4,27.65,17.799999999999997,16.9,2.8,22.1,5.7,4.0,100.0,1025.1,0.0,0.0
0.16,0.47,32.2,17.95,20.3,2.0,14.6,5.5,7.9,100.0,1026.1,0.0,0.0
0.03,0.77,43.2,21.3,22.4,1.9,13.6,5.3,9.7,100.0,1027.0,0.0,0.0
0.0,0.78,43.2,23.0,24.9,2.0,6.2,5.2,9.4,100.0,1027.9,0.0,0.0
0.0,0.74,41.2,27.15,35.3,1.5,5.3,4.9,8.3,100.0,1028.9,0.2,0.0
0.0,0.8,38.8,35.1,43.6,1.9,3.1,4.7,8.3,88.0,1029.8,0.0,0.0
0.0,0.72,36.85,40.7,47.0,2.5,5.5,4.5,8.3,100.0,1030.4,0.0,0.0
0.0,0.84,36.150000000000006,42.95,49.0,2.1,8.2,4.7,11.5,100.0,1031.0,0.1,0.0
0.0,0.72,34.75,49.7,51.5,1.8,7.9,4.4,10.8,100.0,1031.6,0.1,0.0
0.0,0.6,25.85,48.75,50.3,1.3,13.4,4.2,9.7,100.0,1032.1,0.0,0.0
0.0,0.5,23.1,43.55,43.6,1.4,14.7,4.0,9.4,81.0,1032.0,0.0,0.0
0.0,0.51,14.15,35.95,34.9,1.0,30.0,4.4,9.0,100.0,1032.8,0.0,0.0
0.0,0.41,16.25,35.05,35.8,1.1,27.5,4.2,9.0,100.0,1033.1,0.0,0.0
0.0,0.37,14.95,34.75,34.7,0.7,20.1,4.2,9.0,100.0,1033.8,0.0,0.0
0.0,0.32,20.0,31.200000000000003,33.1,0.8,13.1,4.1,11.9,100.0,1034.1,0.0,0.0
0.0,0.28,15.15,24.55,26.4,0.7,22.2,4.2,12.2,100.0,1034.6,0.0,0.0
0.0,0.27,20.2,24.200000000000003,25.5,0.7,16.2,4.3,10.1,100.0,1034.8,0.0,0.0
0.0,0.28,13.8,28.55,26.3,0.5,23.3,4.3,12.6,100.0,1035.1,0.0,0.0
0.04,0.31,16.6,29.95,27.2,0.4,19.9,4.3,11.2,100.0,1035.5,0.0,0.0
0.51,0.43,19.2,30.45,26.6,0.3,20.7,4.5,10.1,100.0,1036.0,0.0,0.0
1.07,0.44,20.4,30.45,28.2,0.5,18.9,4.7,10.1,100.0,1036.1,0.0,0.0
1.13,0.48,21.45,32.3,29.2,0.6,17.8,5.0,8.6,100.0,1035.9,0.0,0.0
1.25,0.58,20.8,34.25,32.4,0.7,17.3,5.1,9.0,93.0,1035.3,0.0,0.0
1.62,0.62,24.65,34.75,33.1,1.0,18.1,5.5,11.5,100.0,1035.0,0.0,0.0
0.92,0.6,21.75,34.6,32.3,0.9,22.0,5.3,10.1,100.0,1034.6,0.0,0.0
0.39000000001,0.56,22.65,31.85,31.8,0.7,22.2,5.0,9.4,100.0,1035.6,0.1,0.0
0.0,0.68,23.45,29.75,31.1,1.0,22.1,4.8,9.4,100.0,1035.7,0.0,0.0
0.0,0.69,29.2,28.75,33.9,1.0,17.2,4.3,7.9,100.0,1035.3,0.0,0.0
0.0,0.66,32.4,36.75,36.5,1.8,11.5,4.0,6.8,100.0,1035.8,0.0,0.0
0.0,0.82,32.5,43.05,43.9,2.2,11.9,4.0,7.6,100.0,1035.7,0.0,0.0
0.0,0.89,27.3,45.0,48.6,2.7,13.4,4.0,8.3,100.0,1035.6,0.0,0.0
0.0,0.57,23.4,40.95,41.9,2.6,12.7,3.8,7.9,100.0,1035.4,0.0,0.0
0.0,0.61,21.2,38.3,43.5,2.1,17.4,3.3,7.2,29.0,1035.2,0.0,0.0
0.0,0.61,21.9,38.85,42.0,2.6,18.3,2.9,6.8,100.0,1035.3,0.0,0.0
0.0,0.55,15.85,35.1,36.5,2.0,28.6,3.1,6.1,100.0,1034.7,0.0,0.0
0.0,0.38,12.85,24.6,25.7,1.6,35.2,3.6,5.0,99.0,1034.4,0.0,0.0
0.0,0.32,9.0,17.75,18.8,1.2,37.3,3.0,7.6,69.0,1034.0,0.0,0.0
0.0,0.32,8.1,13.3,15.5,0.9,37.2,2.5,8.6,99.0,1033.6,0.0,0.0
0.0,0.34,8.6,13.85,16.6,0.8,34.3,2.4,6.8,100.0,1033.4,0.0,0.0
0.0,0.32,6.75,16.35,18.5,0.9,33.9,2.0,5.4,100.0,1033.2,0.0,0.0
0.0,0.29,6.0,15.8,19.3,1.0,32.7,1.7,4.3,100.0,1033.1,0.0,0.0
0.0,0.29,6.25,19.65,19.5,0.9,29.3,1.4,4.0,100.0,1032.8,0.0,0.0
0.06999999999,0.3,7.65,18.4,19.3,0.9,28.5,1.5,5.0,100.0,1033.0,0.0,0.0
0.58,0.33,7.8,16.0,17.7,0.5,28.2,1.5,5.8,100.0,1032.9,0.0,0.0
1.12,0.31,8.45,14.4,16.3,0.7,27.2,1.8,3.2,100.0,1033.0,0.0,0.0
1.78,0.32,7.75,14.65,16.7,0.7,28.1,2.4,2.9,100.0,1032.4,0.0,0.0
2.76,0.37,7.75,17.8,18.3,0.8,27.4,3.4,4.7,100.0,1031.3,0.0,0.0
3.01,0.34,7.75,16.05,19.2,0.8,27.7,4.1,6.8,100.0,1030.7,0.0,0.0
1.78,0.37,8.4,22.0,22.1,1.2,28.8,3.9,8.3,100.0,1030.6,0.0,0.0
0.69,0.54,13.2,26.8,31.3,1.2,27.3,3.6,9.0,100.0,1030.4,0.0,0.0
0.02,0.55,16.1,29.75,32.5,0.6,24.0,3.3,9.0,100.0,1030.2,0.0,0.0
0.0,0.6,16.2,32.5,36.4,0.8,23.0,3.0,5.4,100.0,1029.9,0.0,0.0
0.0,0.52,11.1,25.450000000000003,26.8,0.8,23.0,2.3,4.7,100.0,1029.5,0.0,0.0
0.0,0.49,12.8,26.6,27.8,1.0,17.9,2.0,5.4,100.0,1029.3,0.0,0.0
0.0,0.61,16.9,22.85,24.8,1.2,13.6,1.6,5.8,100.0,1028.8,0.0,0.0
0.0,0.58,14.5,22.700000000000003,26.1,0.9,15.0,1.2,5.4,100.0,1028.6,0.0,0.0
0.0,0.44,9.85,19.2,22.0,0.7,16.3,1.0,5.8,100.0,1028.5,0.0,0.0
0.0,0.45,9.7,17.25,20.9,0.5,16.1,0.8,5.8,3.0,1027.5,0.0,0.0
0.0,0.48,8.6,15.6,19.5,0.8,14.0,0.4,6.8,6.0,1027.5,0.0,0.0
0.0,0.52,8.55,24.35,22.9,0.9,11.8,0.0,5.4,0.0,1027.6,0.0,0.0
0.0,0.45,7.9,17.1,15.7,0.7,10.0,0.3,2.5,0.0,1026.8,0.0,0.0
0.0,0.42,8.65,15.2,13.9,0.5,11.2,0.1,5.0,0.0,1026.7,0.0,0.0
