DayOfYear,DayOfWeek,Time,Energy,NOx,CO,NO,NO2,PM10,PM25,Benzen,SO2,O3,Temperatura (C),Prędkość wiatru (km/h),Zachmurzenie (%),Ciśnienie (hPa),Opady (mm),Śnieg (cm)
47,6,17:00:00,0.0,19.35,0.27,3.2,14.5,21.5,11.7,0.41,1.8,70.3,-1.4,10.1,100.0,1023.4,0.0,0.0
47,6,18:00:00,0.0,24.8,0.35,2.8,20.450000000000003,28.2,17.7,0.57,5.0,58.0,-2.1,11.2,3.0,1023.9,0.0,0.0
47,6,19:00:00,0.0,13.025,0.365,34.1,34.8,43.75,27.7,1.05,5.4,49.1,-2.8,9.7,0.0,1024.6,0.0,0.0
47,6,20:00:00,0.0,48.05,0.38,14.2,26.25,23.6,17.8,1.14,1.6,57.8,-3.5,9.7,0.0,1024.9,0.0,0.0
47,6,21:00:00,0.0,50.3,0.43,13.0,30.35,22.85,18.6,0.72,1.1,53.1,-4.1,8.6,0.0,1025.6,0.0,0.0
47,6,22:00:00,0.0,35.3,0.38,7.55,23.75,22.9,20.0,0.76,1.4,53.6,-4.7,6.5,0.0,1025.9,0.0,0.0
47,6,23:00:00,0.0,29.8,0.4,6.8,19.35,24.95,21.8,0.95,0.8,56.9,-5.2,5.0,0.0,1026.1,0.0,0.0
48,0,00:00:00,0.0,26.1,0.4,4.1,19.85,25.9,23.3,0.93,1.1,52.8,-5.9,5.4,7.0,1026.2,0.0,0.0
48,0,01:00:00,0.0,38.3,0.41,5.8,29.45,37.65,24.0,1.22,1.5,25.7,-6.1,3.6,62.0,1026.8,0.0,0.0
48,0,02:00:00,0.0,56.3,0.51,10.1,40.8,56.2,31.2,3.45,2.0,7.3,-6.0,3.2,100.0,1026.9,0.0,0.0
48,0,03:00:00,0.0,71.15,0.96,17.15,44.9,72.55,54.2,3.62,2.7,4.6,-6.5,5.4,100.0,1027.6,0.0,0.0
48,0,04:00:00,0.0,65.8,1.17,16.6,40.4,72.94999999999999,65.9,3.85,3.8,4.8,-6.2,3.6,100.0,1027.1,0.0,0.0
48,0,05:00:00,0.0,68.95,1.06,19.4,39.25,61.45,59.0,2.94,3.6,5.7,-6.0,2.2,80.0,1027.1,0.0,0.0
48,0,06:00:00,0.02,112.9,1.34,47.0,40.8,63.8,60.9,2.8,2.5,2.1,-7.3,5.4,1.0,1027.8,0.0,0.0
48,0,07:00:00,1.44,92.7,1.04,35.5,38.35,60.45,50.9,3.48,2.7,2.2,-6.5,1.8,0.0,1028.1,0.0,0.0
48,0,08:00:00,5.82,226.45,1.51,116.95,47.15,66.95,58.9,4.92,4.1,4.8,-5.2,3.2,0.0,1028.0,0.0,0.0
48,0,09:00:00,13.5,61.4,0.64,20.15,30.5,47.5,36.2,6.0,5.4,20.1,-3.9,5.0,1.0,1028.3,0.0,0.0
48,0,10:00:00,16.22,50.15,0.52,16.55,24.8,36.55,30.9,2.35,3.6,45.9,-3.3,3.2,7.0,1028.4,0.0,0.0
48,0,11:00:00,16.51,79.0,0.6,30.2,32.65,34.2,30.0,1.56,3.6,53.0,-2.6,2.9,0.0,1027.6,0.0,0.0
48,0,12:00:00,15.04000000001,72.64999999999999,0.51,30.55,25.8,36.6,20.2,0.85,1.0,72.1,-1.9,5.0,0.0,1027.2,0.0,0.0
48,0,13:00:00,9.77999999999,53.2,0.43,21.25,20.65,40.9,20.7,0.745,0.7,72.6,-1.6,6.5,0.0,1026.8,0.0,0.0
48,0,14:00:00,3.78,59.55,0.48,24.95,21.3,46.1,23.4,0.64,0.5,76.4,-1.5,6.8,1.0,1026.1,0.0,0.0
48,0,15:00:00,1.41,60.05,0.49,26.75,19.1,45.7,20.5,0.62,0.8,76.8,-1.7,7.9,21.0,1026.5,0.0,0.0
48,0,16:00:00,0.27,86.3,0.61,36.45,30.45,39.8,20.7,0.64,1.0,71.9,-2.1,7.9,1.0,1026.8,0.0,0.0
48,0,17:00:00,0.0,105.3,0.66,42.8,39.7,49.2,23.8,0.8,1.8,68.0,-2.7,7.6,0.0,1026.9,0.0,0.0
48,0,18:00:00,0.0,68.95,0.68,15.2,45.6,50.55,32.0,1.54,5.6,53.6,-3.2,7.2,0.0,1027.1,0.0,0.0
48,0,19:00:00,0.0,61.8,0.79,8.2,49.15,53.5,44.5,1.89,10.2,45.5,-3.7,7.6,0.0,1027.0,0.0,0.0
48,0,20:00:00,0.0,62.9,0.93,9.4,46.9,61.95,54.6,3.1,5.2,32.1,-4.1,6.5,0.0,1026.9,0.0,0.0
48,0,21:00:00,0.0,158.6,1.54,58.95,68.2,79.1,76.5,3.65,4.2,9.6,-4.5,5.8,0.0,1026.9,0.0,0.0
48,0,22:00:00,0.0,165.8,1.84,64.0,67.65,105.5,88.9,5.44,7.1,7.9,-5.0,5.8,0.0,1027.1,0.0,0.0
48,0,23:00:00,0.0,111.05,1.62,37.45,53.6,110.55,89.8,8.25,10.5,17.0,-5.6,5.4,0.0,1026.9,0.0,0.0
49,1,00:00:00,0.0,91.45,1.56,26.7,50.5,122.6,91.8,7.94,11.4,12.8,-7.5,2.9,0.0,1026.6,0.0,0.0
49,1,01:00:00,0.0,58.8,1.41,12.2,40.05,119.65,95.8,10.38,9.6,12.7,-7.8,1.1,0.0,1027.3,0.0,0.0
49,1,02:00:00,0.0,44.7,1.36,7.05,33.95,119.7,98.2,9.12,5.8,12.8,-8.0,1.4,0.0,1027.1,0.0,0.0
49,1,03:00:00,0.0,33.05,1.33,2.5,29.25,109.8,95.8,8.08,8.2,15.7,-9.2,2.2,0.0,1028.0,0.0,0.0
49,1,04:00:00,0.0,25.15,1.04,1.4500000000000002,22.9,95.95,75.9,6.62,6.4,18.7,-9.5,2.9,0.0,1027.7,0.0,0.0
49,1,05:00:00,0.0,26.3,0.93,2.95,21.75,82.85,67.2,5.37,5.2,17.9,-9.1,3.2,0.0,1027.8,0.0,0.0
49,1,06:00:00,0.08,36.65,0.84,5.25,28.55,73.15,59.0,4.74,4.0,15.6,-9.6,6.1,0.0,1028.0,0.0,0.0
49,1,07:00:00,2.11,46.75,0.88,10.0,31.4,69.80000000000001,56.6,4.49,3.8,10.1,-8.1,6.8,0.0,1028.4,0.0,0.0
49,1,08:00:00,7.32000000001,65.35,0.9,20.450000000000003,33.95,69.0,56.4,4.38,4.3,11.7,-5.9,5.0,0.0,1028.9,0.0,0.0
49,1,09:00:00,9.59999999999,58.1,0.82,18.05,30.45,65.65,59.4,4.36,4.6,20.1,-4.2,3.2,100.0,1029.0,0.0,0.0
49,1,10:00:00,10.58,65.5,0.78,20.2,34.5,74.1,58.5,3.55,17.7,28.7,-3.6,5.8,100.0,1029.7,0.0,0.0
49,1,11:00:00,14.69,46.8,0.585,10.6,30.5,78.5,46.96666666666667,3.76,16.2,38.5,-3.2,5.4,100.0,1029.2,0.0,0.0
49,1,12:00:00,8.03,39.3,0.39,12.05,20.75,44.7,35.43333333333334,2.36,4.5,66.5,-2.2,6.8,100.0,1028.8,0.0,0.0
49,1,13:00:00,7.9,38.05,0.33,10.75,21.5,44.0,23.9,0.9,6.0,74.5,-1.7,9.0,100.0,1029.0,0.0,0.0
49,1,14:00:00,3.78,39.0,0.35,11.05,22.05,45.900000000000006,24.0,0.98,5.1,73.6,-1.7,9.0,44.0,1028.4,0.0,0.0
49,1,15:00:00,1.62,35.1,0.35,9.1,21.2,40.4,23.1,1.06,5.0,76.5,-1.6,7.2,0.0,1028.8,0.0,0.0
49,1,16:00:00,0.33,45.85,0.4,12.8,26.25,35.65,22.1,0.85,4.5,73.9,-1.9,7.6,3.0,1029.0,0.0,0.0
49,1,17:00:00,0.0,46.05,0.38,8.55,32.2,39.15,24.0,0.9,2.6,68.9,-2.2,11.9,57.0,1029.4,0.0,0.0
49,1,18:00:00,0.0,53.75,0.54,7.1,42.85,48.45,34.6,1.2,2.8,52.5,-2.5,9.0,52.0,1029.9,0.0,0.0
49,1,19:00:00,0.0,54.2,0.51,6.699999999999999,43.9,57.0,31.9,1.62,5.6,43.8,-2.9,9.0,100.0,1030.5,0.0,0.0
49,1,20:00:00,0.0,18.5,0.44,1.0,16.9,24.2,26.1,2.17,3.8,61.0,-2.7,8.6,100.0,1030.9,0.1,0.0
49,1,21:00:00,0.0,32.3,0.37,5.25,24.25,26.8,20.3,0.88,3.1,63.2,-2.6,10.1,100.0,1030.8,0.0,0.0
49,1,22:00:00,0.0,24.75,0.33,3.5,19.3,25.65,19.3,0.97,3.4,61.4,-2.6,11.9,100.0,1030.8,0.0,0.0
49,1,23:00:00,0.0,22.7,0.33,3.4000000000000004,17.45,28.15,21.6,0.9,3.3,60.6,-2.8,12.6,100.0,1031.0,0.0,0.0
50,2,00:00:00,0.0,18.3,0.35,2.65,14.2,29.25,25.5,1.1,3.7,58.9,-2.8,13.0,100.0,1031.4,0.0,0.0
50,2,01:00:00,0.0,15.4,0.4,1.4,13.3,33.95,29.1,1.24,4.4,55.7,-2.7,10.1,100.0,1031.7,0.0,0.0
50,2,02:00:00,0.0,12.65,0.35,1.2,10.8,31.75,25.7,1.22,4.0,55.6,-2.7,9.0,100.0,1031.6,0.0,0.0
50,2,03:00:00,0.0,12.35,0.33,1.2,10.55,30.5,24.4,1.13,6.1,54.0,-2.6,10.1,100.0,1032.1,0.2,0.07
50,2,04:00:00,0.0,10.35,0.32,1.25,8.45,28.4,22.4,1.03,5.1,53.6,-2.7,10.8,100.0,1031.8,0.2,0.07
50,2,05:00:00,0.0,13.55,0.33,1.85,10.7,29.85,23.0,1.02,5.0,50.8,-2.6,11.9,100.0,1032.0,0.1,0.07
50,2,06:00:00,0.02,22.5,0.34,4.15,16.1,28.7,22.5,1.0,4.5,51.7,-2.8,16.9,64.0,1033.0,0.0,0.0
50,2,07:00:00,1.52,45.45,0.39,13.6,24.55,26.55,22.2,0.9,4.3,47.7,-2.7,14.0,100.0,1033.0,0.0,0.0
50,2,08:00:00,4.01,64.0,0.5,20.55,32.45,31.8,27.1,1.01,5.4,39.6,-2.1,13.7,100.0,1033.0,0.0,0.0
50,2,09:00:00,4.76,55.2,0.44,15.85,30.85,41.7,30.6,1.57,17.4,37.9,-1.8,13.0,100.0,1033.5,0.1,0.07
50,2,10:00:00,7.03,56.4,0.46,18.65,27.75,43.650000000000006,31.4,1.11,7.9,51.7,-1.0,12.2,100.0,1033.2,0.1,0.07
50,2,11:00:00,9.44,54.35,0.46,17.85,26.950000000000003,42.95,29.9,0.97,7.7,53.3,-0.6,13.3,100.0,1032.9,0.1,0.07
50,2,12:00:00,11.85,52.8,0.46,17.35,26.15,39.85,27.9,1.04,7.0,59.0,0.0,11.9,100.0,1032.8,0.1,0.07
50,2,13:00:00,5.42,37.2,0.4,10.9,20.45,36.3,24.9,0.77,6.5,64.2,0.0,13.0,95.0,1032.5,0.0,0.0
50,2,14:00:00,4.84,48.05,0.45,15.1,24.9,38.1,25.2,0.85,6.2,62.9,-0.1,13.7,93.0,1032.9,0.1,0.07
50,2,15:00:00,2.55,41.75,0.41,12.05,23.25,35.599999999999994,18.8,0.8,5.4,66.3,-0.1,14.8,8.0,1033.0,0.0,0.0
50,2,16:00:00,0.47,44.5,0.43,13.95,23.15,28.8,17.8,0.75,4.3,67.5,-0.5,13.0,0.0,1033.4,0.0,0.0
50,2,17:00:00,0.0,47.25,0.46,11.65,29.45,28.4,18.9,0.66,4.2,63.6,-0.9,10.1,57.0,1033.6,0.0,0.0
50,2,18:00:00,0.0,57.95,0.51,10.6,41.7,33.7,23.6,0.96,4.7,44.6,-1.2,8.6,81.0,1034.5,0.0,0.0
50,2,19:00:00,0.0,72.80000000000001,0.65,9.45,58.35,43.400000000000006,31.5,1.67,7.4,22.6,-1.2,6.8,90.0,1034.2,0.0,0.0
50,2,20:00:00,0.0,66.25,0.58,10.45,50.25,44.2,28.5,2.93,8.5,31.0,-1.2,10.4,100.0,1034.3,0.0,0.0
50,2,21:00:00,0.0,100.8,0.67,26.15,60.65,63.95,31.6,2.95,10.2,15.8,-1.4,10.1,7.0,1034.5,0.0,0.0
50,2,22:00:00,0.0,97.2,0.89,24.45,59.7,86.15,56.8,7.87,12.4,6.0,-2.1,6.5,75.0,1034.7,0.0,0.0
50,2,23:00:00,0.0,84.0,0.66,19.8,53.7,71.4,43.1,5.89,8.7,4.1,-2.4,1.8,84.0,1034.8,0.0,0.0
51,3,00:00:00,0.0,95.3,0.88,23.1,59.85,97.1,55.3,7.48,13.9,7.7,-4.2,4.7,18.0,1035.2,0.0,0.0
51,3,01:00:00,0.0,69.7,1.03,10.15,54.1,98.8,66.8,7.74,17.4,4.2,-3.6,3.6,100.0,1035.9,0.0,0.0
51,3,02:00:00,0.0,65.0,1.36,9.65,50.15,106.8,86.4,7.61,15.6,4.8,-3.1,4.3,100.0,1035.6,0.1,0.0
51,3,03:00:00,0.0,65.19999999999999,1.47,12.95,45.400000000000006,102.8,88.0,6.59,13.1,5.4,-3.4,4.3,91.0,1036.0,0.1,0.07
51,3,04:00:00,0.0,61.0,1.31,11.05,44.05,92.95,81.2,6.83,12.1,5.8,-3.7,4.7,98.0,1035.8,0.0,0.0
51,3,05:00:00,0.0,54.95,1.16,8.350000000000001,42.1,89.19999999999999,73.9,5.69,11.0,6.8,-3.8,4.3,66.0,1035.4,0.0,0.0
51,3,06:00:00,0.06000000001,57.45,1.05,12.35,38.55,87.65,67.8,5.92,10.6,6.8,-4.2,4.3,100.0,1035.9,0.0,0.0
51,3,07:00:00,0.76999999999,147.4,1.24,64.05000000000001,49.3,89.05,68.0,6.1,9.2,2.6,-3.5,4.0,100.0,1036.0,0.0,0.0
51,3,08:00:00,2.99,133.25,1.03,55.35,48.4,89.0,59.6,7.97,9.5,3.9,-2.6,3.6,100.0,1036.5,0.0,0.0
51,3,09:00:00,5.98,74.55,0.68,21.85,41.05,52.150000000000006,39.9,5.45,7.4,17.6,-1.3,6.1,96.0,1036.6,0.0,0.0
51,3,10:00:00,10.32,36.55,0.43,9.5,22.0,25.35,21.1,2.35,4.4,52.8,-0.3,4.7,41.0,1036.0,0.0,0.0
51,3,11:00:00,14.26,38.55,0.43,13.6,17.75,29.05,14.2,0.96,2.9,69.5,0.3,6.1,75.0,1035.9,0.0,0.0
51,3,12:00:00,14.71,59.95,0.45,23.75,23.55,43.75,11.7,0.52,2.2,82.3,0.7,5.8,100.0,1035.7,0.0,0.0
51,3,13:00:00,6.46,40.8,0.38,17.5,14.0,25.25,9.0,0.32,1.8,85.8,0.6,7.6,100.0,1035.4,0.0,0.0
51,3,14:00:00,5.56,74.0,0.47,32.6,24.1,37.05,11.7,0.32,2.2,85.6,0.3,9.4,100.0,1035.5,0.0,0.0
51,3,15:00:00,1.96,69.8,0.53,28.2,26.6,27.25,9.6,0.34,2.4,84.0,0.1,10.8,100.0,1035.4,0.0,0.0
51,3,16:00:00,0.33,79.2,0.63,29.35,34.15,31.5,10.7,0.42,1.9,81.1,-0.2,10.4,75.0,1035.2,0.0,0.0
51,3,17:00:00,0.0,84.4,0.57,27.5,42.3,27.5,13.8,0.5,2.9,75.7,-0.9,9.4,0.0,1035.9,0.0,0.0
51,3,18:00:00,0.0,108.8,0.79,36.150000000000006,53.35,40.2,21.8,0.81,7.2,54.0,-1.4,10.4,0.0,1036.4,0.0,0.0
51,3,19:00:00,0.0,55.45,0.67,6.55,44.8,47.400000000000006,34.1,2.67,7.0,42.7,-1.7,10.4,0.0,1036.3,0.0,0.0
51,3,20:00:00,0.0,37.9,0.61,3.7,32.35,41.25,31.5,2.31,5.5,43.1,-2.1,9.4,0.0,1036.5,0.0,0.0
51,3,21:00:00,0.0,69.2,0.88,18.55,40.8,45.05,36.2,2.11,5.8,48.5,-2.4,9.7,0.0,1036.8,0.0,0.0
51,3,22:00:00,0.0,88.10000000000001,1.04,25.75,48.6,53.0,50.0,2.07,5.9,34.8,-3.1,9.0,0.0,1036.6,0.0,0.0
51,3,23:00:00,0.0,80.15,1.31,20.25,49.15,74.7,83.2,2.66,6.8,36.0,-3.4,11.2,0.0,1037.0,0.0,0.0
52,4,00:00:00,0.0,59.05,1.17,13.55,38.25,66.25,83.9,1.83,5.1,47.1,-4.3,10.4,0.0,1036.8,0.0,0.0
52,4,01:00:00,0.0,45.15,1.02,8.95,31.45,72.25,77.2,2.24,6.2,33.3,-4.8,9.0,0.0,1037.3,0.0,0.0
52,4,02:00:00,0.0,34.15,0.83,5.95,25.05,59.8,63.2,2.77,5.3,38.8,-5.0,7.9,0.0,1037.1,0.0,0.0
52,4,03:00:00,0.0,28.9,0.75,5.7,20.15,44.85,57.7,1.18,3.9,58.4,-6.0,3.6,0.0,1037.0,0.0,0.0
52,4,04:00:00,0.0,34.6,0.68,6.050000000000001,25.4,56.85,50.1,1.81,5.9,31.0,-6.7,4.0,0.0,1037.1,0.0,0.0
52,4,05:00:00,0.0,43.0,0.6,11.45,25.5,48.15,42.9,2.33,4.1,30.4,-6.6,5.8,7.0,1037.1,0.0,0.0
52,4,06:00:00,0.11,86.9,0.67,32.65,36.85,52.9,44.6,2.18,4.0,12.1,-6.6,3.2,39.0,1037.1,0.0,0.0
52,4,07:00:00,3.19000000001,149.05,0.89,67.1,46.15,52.95,43.1,2.38,4.9,4.1,-5.8,2.5,88.0,1037.3,0.0,0.0
52,4,08:00:00,9.29999999999,234.65,0.96,114.6,58.9,63.55,50.5,4.03,5.9,4.1,-3.0,5.4,38.0,1037.4,0.0,0.0
52,4,09:00:00,13.65,183.05,0.87,83.05000000000001,55.8,71.4,53.1,3.79,6.6,10.5,-0.8,9.7,77.0,1036.9,0.0,0.0
52,4,10:00:00,15.36,106.25,0.73,43.25,39.95,46.25,37.8,2.02,3.8,54.9,0.6,10.1,100.0,1036.7,0.0,0.0
52,4,11:00:00,16.39,37.8,0.41,14.0,16.4,35.05,20.5,0.9,3.0,71.2,1.6,11.2,84.0,1036.4,0.0,0.0
52,4,12:00:00,15.22,24.8,0.38,6.7,14.5,28.8,18.5,0.79,2.9,76.9,3.0,13.0,21.0,1035.2,0.0,0.0
52,4,13:00:00,10.33000000001,30.6,0.34,8.85,17.0,30.4,17.3,0.83,2.6,86.5,4.1,11.2,33.0,1035.2,0.0,0.0
52,4,14:00:00,4.45999999999,26.65,0.3,7.4,15.35,29.5,17.3,0.7,2.8,91.4,4.2,11.2,99.0,1034.8,0.0,0.0
52,4,15:00:00,2.1,25.55,0.29,6.2,16.1,26.55,16.1,0.65,2.7,91.6,3.4,12.6,85.0,1034.4,0.0,0.0
52,4,16:00:00,0.36,23.35,0.31,3.2,18.5,27.6,15.8,0.65,2.8,86.0,1.7,13.3,1.0,1034.6,0.0,0.0
52,4,17:00:00,0.0,43.150000000000006,0.39,5.75,34.35,33.45,19.9,1.27,3.8,65.3,0.3,14.4,11.0,1034.5,0.0,0.0
52,4,18:00:00,0.0,69.25,0.54,8.85,55.75,49.05,28.0,1.89,5.6,40.2,-0.1,12.2,0.0,1035.0,0.0,0.0
52,4,19:00:00,0.0,74.0,0.86,6.1,64.7,62.8,50.4,3.14,6.9,26.5,-0.5,10.1,0.0,1035.0,0.0,0.0
52,4,20:00:00,0.0,101.95,0.95,20.75,70.1,62.7,45.2,3.66,7.5,25.8,-0.7,10.1,27.0,1034.9,0.0,0.0
52,4,21:00:00,0.0,63.2,0.77,7.1,52.3,54.650000000000006,43.7,3.24,6.5,39.5,-0.7,10.8,0.0,1034.7,0.0,0.0
52,4,22:00:00,0.0,36.900000000000006,0.55,2.5,33.0,42.9,31.4,2.61,5.5,56.4,-0.9,10.1,10.0,1034.4,0.0,0.0
52,4,23:00:00,0.0,38.2,0.57,3.75,32.4,40.1,31.2,2.08,5.0,58.4,-1.2,9.0,10.0,1034.6,0.0,0.0
53,5,00:00:00,0.0,32.05,0.48,2.05,28.9,39.3,28.8,2.04,4.7,54.9,-1.7,12.6,6.0,1034.4,0.0,0.0
53,5,01:00:00,0.0,26.9,0.43,2.95,22.35,35.55,26.0,1.84,4.3,65.3,-2.1,8.3,0.0,1033.8,0.0,0.0
53,5,02:00:00,0.0,20.9,0.41,1.85,18.1,29.5,24.6,1.44,3.9,72.2,-2.3,10.1,0.0,1033.0,0.0,0.0
53,5,03:00:00,0.0,17.4,0.37,1.8,14.65,25.85,22.4,1.16,3.8,71.4,-2.8,9.7,0.0,1033.2,0.0,0.0
53,5,04:00:00,0.0,15.25,0.35,1.35,13.15,24.75,20.4,0.98,3.5,72.6,-3.0,10.8,0.0,1033.2,0.0,0.0
53,5,05:00:00,0.0,17.25,0.32,2.55,13.3,23.85,18.2,0.92,2.9,72.6,-3.3,9.4,0.0,1032.7,0.0,0.0
53,5,06:00:00,0.1,34.25,0.58,7.8,22.25,30.5,32.3,0.82,2.6,69.5,-3.3,8.3,88.0,1033.0,0.0,0.0
53,5,07:00:00,3.43,55.05,0.64,17.75,27.85,33.95,32.3,0.87,3.1,62.5,-2.2,9.0,87.0,1033.1,0.0,0.0
53,5,08:00:00,9.23,65.35,0.65,22.65,30.55,35.6,36.2,1.11,3.0,63.7,-0.4,12.6,99.0,1032.6,0.0,0.0
53,5,09:00:00,13.71,28.8,0.38,8.1,16.4,28.0,21.0,1.01,3.1,75.5,1.2,11.9,38.0,1031.6,0.0,0.0
53,5,10:00:00,16.08000000001,16.200000000000003,0.31,3.65,10.6,28.85,19.5,1.04,2.7,82.9,3.0,12.6,76.0,1031.4,0.0,0.0
53,5,11:00:00,16.67999999999,17.1,0.32,4.300000000000001,10.5,30.4,17.7,0.9,2.3,86.4,4.0,14.0,58.0,1031.0,0.0,0.0
53,5,12:00:00,14.39,17.65,0.33,4.5,10.8,25.1,16.5,0.77,2.4,88.6,4.3,13.3,99.0,1031.4,0.0,0.0
53,5,13:00:00,9.16,16.85,0.34,4.05,10.6,23.55,16.2,0.8,2.4,89.7,4.6,15.5,12.0,1030.3,0.0,0.0
53,5,14:00:00,4.23,18.6,0.31,4.15,12.2,25.35,17.4,0.7,3.7,90.5,4.5,13.7,99.0,1030.0,0.0,0.0
53,5,15:00:00,1.74,18.6,0.33,3.45,13.25,27.25,20.2,0.74,4.6,90.3,4.1,13.7,100.0,1029.8,0.0,0.0
53,5,16:00:00,0.58000000001,17.9,0.33,3.55,12.45,28.45,19.6,0.75,4.3,91.0,3.0,12.2,100.0,1030.1,0.0,0.0
53,5,17:00:00,0.0,21.3,0.37,2.85,16.95,29.05,21.9,1.03,4.8,81.9,1.9,13.3,100.0,1030.0,0.0,0.0
53,5,18:00:00,0.0,30.9,0.42,2.6500000000000004,26.85,36.85,26.1,1.67,6.0,63.9,1.4,13.0,100.0,1030.8,0.0,0.0
53,5,19:00:00,0.0,43.55,0.52,3.65,37.95,42.65,30.0,2.31,6.1,55.9,1.1,13.0,100.0,1030.4,0.0,0.0
53,5,20:00:00,0.0,35.65,0.57,3.5,30.25,43.55,35.0,2.06,5.7,66.8,0.9,11.9,100.0,1030.8,0.0,0.0
53,5,21:00:00,0.0,27.5,0.63,2.1,24.3,43.45,36.4,1.85,5.4,71.3,0.8,12.6,100.0,1030.5,0.0,0.0
53,5,22:00:00,0.0,38.75,0.7,3.05,34.0,52.25,41.8,2.17,6.3,56.2,0.9,11.9,100.0,1030.4,0.0,0.0
53,5,23:00:00,0.0,28.85,0.58,2.9,24.35,44.95,35.5,2.3,5.9,72.1,0.9,10.1,100.0,1030.6,0.0,0.0
54,6,00:00:00,0.0,19.5,0.43,2.6,15.55,38.25,29.9,1.61,5.4,78.4,0.8,10.8,98.0,1030.8,0.0,0.0
54,6,01:00:00,0.0,16.6,0.37,1.65,14.05,36.3,29.0,1.39,5.2,79.0,0.6,9.7,96.0,1030.7,0.0,0.0
54,6,02:00:00,0.0,13.7,0.32,1.85,10.85,31.950000000000003,27.2,1.1,4.6,84.5,0.5,7.2,99.0,1030.4,0.0,0.0
54,6,03:00:00,0.0,16.55,0.33,2.4,12.85,32.599999999999994,27.2,1.0,4.3,83.1,-0.2,6.1,31.0,1030.5,0.0,0.0
54,6,04:00:00,0.0,26.0,0.49,4.7,18.75,39.4,32.8,1.0,4.8,76.7,-0.6,7.6,11.0,1030.5,0.0,0.0
54,6,05:00:00,0.0,47.65,0.57,12.7,28.25,39.4,37.2,1.0,4.3,77.2,-0.4,9.0,23.0,1030.3,0.0,0.0
54,6,06:00:00,0.23999999999,28.75,0.55,6.45,18.9,38.75,38.4,0.9,3.8,78.4,-0.5,9.7,3.0,1031.2,0.0,0.0
54,6,07:00:00,2.78,60.95,0.57,20.15,30.1,41.05,37.0,1.0,3.9,53.7,0.5,12.2,0.0,1031.0,0.0,0.0
54,6,08:00:00,7.92,79.6,0.61,25.05,41.2,49.25,39.1,1.75,5.0,16.4,1.9,14.4,0.0,1030.6,0.0,0.0
54,6,09:00:00,12.52,50.85,0.49,14.8,28.15,38.95,32.6,1.91,4.2,59.2,3.3,13.0,1.0,1030.7,0.0,0.0
54,6,10:00:00,6.96,14.45,0.29,3.2,9.55,27.05,21.7,1.08,3.1,87.1,4.5,13.0,0.0,1030.5,0.0,0.0
54,6,11:00:00,6.25,14.55,0.3,3.1500000000000004,9.7,28.5,21.3,0.92,2.9,87.2,5.5,11.5,11.0,1030.3,0.0,0.0
54,6,12:00:00,5.21,18.3,0.33,4.3,11.7,27.3,22.1,0.96,3.3,87.4,6.2,12.2,22.0,1030.0,0.0,0.0
54,6,13:00:00,4.12000000001,20.15,0.36,4.4,13.45,31.1,23.1,1.03,3.3,84.5,6.4,11.5,0.0,1029.0,0.0,0.0
54,6,14:00:00,4.95999999999,17.45,0.34,3.15,12.7,30.0,21.8,1.02,3.5,84.3,5.9,13.0,100.0,1028.8,0.0,0.0
54,6,15:00:00,2.62,20.6,0.35,4.55,13.7,29.6,22.4,1.05,3.5,87.7,5.2,12.2,100.0,1028.8,0.0,0.0
54,6,16:00:00,0.42000000001,22.15,0.38,4.25,15.65,33.5,23.5,1.08,4.3,86.2,4.7,10.8,97.0,1028.7,0.0,0.0
54,6,17:00:00,0.0,26.6,0.42,3.35,21.5,34.849999999999994,25.5,1.26,5.0,76.5,3.8,11.5,38.0,1028.9,0.0,0.0
54,6,18:00:00,0.0,32.1,0.49,3.25,27.2,39.75,30.5,1.8,4.7,70.8,2.7,12.6,0.0,1029.2,0.0,0.0
54,6,19:00:00,0.0,31.15,0.48,3.95,25.15,41.65,30.3,2.05,5.3,68.0,2.0,13.3,96.0,1028.8,0.0,0.0
54,6,20:00:00,0.0,27.1,0.52,2.3,23.6,46.8,35.0,2.3,5.9,67.5,2.5,14.0,100.0,1029.1,0.0,0.0
54,6,21:00:00,0.0,24.35,0.5,2.05,21.200000000000003,43.0,34.6,2.11,4.8,71.1,2.7,14.0,100.0,1029.1,0.0,0.0
54,6,22:00:00,0.0,24.95,0.5,1.9,22.1,41.95,36.0,1.95,5.1,72.0,2.7,13.7,100.0,1029.0,0.0,0.0
54,6,23:00:00,0.0,22.0,0.53,1.75,19.3,45.55,37.7,2.0,7.1,69.4,2.6,13.0,100.0,1029.1,0.0,0.0
55,0,00:00:00,0.0,20.4,0.51,2.15,17.15,44.65,36.1,2.07,7.1,71.3,2.4,11.5,100.0,1029.2,0.0,0.0
55,0,01:00:00,0.0,15.45,0.43,0.8,14.2,39.9,32.5,1.9,6.3,71.1,2.3,12.6,100.0,1029.2,0.0,0.0
55,0,02:00:00,0.0,14.95,0.42,0.8,13.8,41.55,32.1,1.76,5.2,70.9,2.2,13.3,100.0,1028.9,0.0,0.0
55,0,03:00:00,0.0,15.4,0.4,0.95,13.95,36.400000000000006,30.7,1.44,4.4,76.2,2.1,13.7,100.0,1028.8,0.0,0.0
55,0,04:00:00,0.0,15.2,0.37,0.55,14.35,33.65,29.1,1.21,4.4,76.4,2.1,13.7,100.0,1029.0,0.0,0.0
